"","id","value","year"
"3581","TCD",110000,"2011"
"3582","CHL",44000,"2011"
"3583","CHN",NA,"2011"
"3584","COL",110000,"2011"
"3585","COM",200,"2011"
"3586","COG",77000,"2011"
"3587","CRI",10000,"2011"
"3588","HRV",1100,"2011"
"3589","CUB",13000,"2011"
"3590","CYP",NA,"2011"
"3591","CZE",2000,"2011"
"3592","CIV",510000,"2011"
"3593","PRK",NA,"2011"
"3594","COD",430000,"2011"
"3595","DNK",NA,"2011"
"3596","DJI",9600,"2011"
"3597","DOM",74000,"2011"
"3598","ECU",27000,"2011"
"3599","EGY",6700,"2011"
"3600","SLV",23000,"2011"
"3601","GNQ",28000,"2011"
"3602","ERI",16000,"2011"
"3603","EST",NA,"2011"
"3604","ETH",710000,"2011"
"3605","FJI",500,"2011"
"3606","FIN",NA,"2011"
"3607","FRA",160000,"2011"
"3608","GAB",49000,"2011"
"3609","GMB",20000,"2011"
"3610","GEO",7900,"2011"
"3611","DEU",NA,"2011"
"3612","GHA",290000,"2011"
"3613","GRC",NA,"2011"
"3614","GTM",39000,"2011"
"3615","GIN",110000,"2011"
"3616","GNB",41000,"2011"
"3617","GUY",6900,"2011"
"3618","HTI",140000,"2011"
"3619","HND",23000,"2011"
"3620","HUN",NA,"2011"
"3621","ISL",NA,"2011"
"3622","IND",2100000,"2011"
"3623","IDN",540000,"2011"
"3624","IRN",64000,"2011"
"3625","IRL",5400,"2011"
"3626","ISR",NA,"2011"
"3627","ITA",130000,"2011"
"3628","JAM",29000,"2011"
"3629","JPN",NA,"2011"
"3630","JOR",500,"2011"
"3631","KAZ",16000,"2011"
"3632","KEN",1500000,"2011"
"3633","KWT",500,"2011"
"3634","KGZ",5800,"2011"
"3635","LAO",10000,"2011"
"3636","LVA",6600,"2011"
"3637","LBN",1700,"2011"
"3638","LSO",280000,"2011"
"3639","LBR",45000,"2011"
"3640","LTU",2400,"2011"
"3641","LUX",NA,"2011"
"3642","MDG",22000,"2011"
"3643","MWI",980000,"2011"
"3644","MYS",110000,"2011"
"3645","MDV",NA,"2011"
"3646","MLI",110000,"2011"
"3647","MLT",500,"2011"
"3648","MRT",13000,"2011"
"3649","MEX",190000,"2011"
"3650","MNG",500,"2011"
"3651","MNE",500,"2011"
"3652","MAR",20000,"2011"
"3653","MOZ",1800000,"2011"
"3654","MMR",230000,"2011"
"3655","NAM",210000,"2011"
"3656","NPL",37000,"2011"
"3657","NLD",21000,"2011"
"3658","NZL",NA,"2011"
"3659","NIC",9000,"2011"
"3660","NER",56000,"2011"
"3661","NGA",3100000,"2011"
"3662","NOR",NA,"2011"
"3663","OMN",NA,"2011"
"3664","PAK",77000,"2011"
"3665","PAN",17000,"2011"
"3666","PNG",41000,"2011"
"3667","PRY",16000,"2011"
"3668","PER",69000,"2011"
"3669","PHL",20000,"2011"
"3670","POL",NA,"2011"
"3671","PRT",NA,"2011"
"3672","QAT",100,"2011"
"3673","KOR",NA,"2011"
"3674","MDA",11000,"2011"
"3675","ROU",14000,"2011"
"3676","RUS",NA,"2011"
"3677","RWA",210000,"2011"
"3678","SAU",7100,"2011"
"3679","SEN",45000,"2011"
"3680","SRB",2000,"2011"
"3681","SLE",58000,"2011"
"3682","SGP",NA,"2011"
"3683","SVK",1000,"2011"
"3684","SVN",1000,"2011"
"3685","SOM",26000,"2011"
"3686","ZAF",6200000,"2011"
"3687","SSD",190000,"2011"
"3688","ESP",130000,"2011"
"3689","LKA",2100,"2011"
"3690","SDN",46000,"2011"
"3691","SUR",4200,"2011"
"3692","SWZ",190000,"2011"
"3693","SWE",8700,"2011"
"3694","CHE",NA,"2011"
"3695","SYR",NA,"2011"
"3696","TJK",11000,"2011"
"3697","THA",500000,"2011"
"3698","MKD",500,"2011"
"3699","TLS",NA,"2011"
"3700","TGO",110000,"2011"
"3701","TTO",10000,"2011"
"3702","TUN",1800,"2011"
"3703","TUR",NA,"2011"
"3704","TKM",NA,"2011"
"3705","UGA",1300000,"2011"
"3706","UKR",210000,"2011"
"3707","ARE",NA,"2011"
"3708","GBR",NA,"2011"
"3709","TZA",1300000,"2011"
"3710","USA",NA,"2011"
"3711","URY",12000,"2011"
"3712","UZB",NA,"2011"
"3713","VEN",100000,"2011"
"3714","VNM",240000,"2011"
"3715","YEM",6800,"2011"
"3716","ZMB",1000000,"2011"
"3717","ZWE",1300000,"2011"
"3718","Total",33700000,"2011"
"3719","AFG",5300,"2012"
"3720","ALB",1000,"2012"
"3721","DZA",10000,"2012"
"3722","AGO",240000,"2012"
"3723","ARG",110000,"2012"
"3724","ARM",3100,"2012"
"3725","AUS",22000,"2012"
"3726","AUT",NA,"2012"
"3727","AZE",7000,"2012"
"3728","BHS",7400,"2012"
"3729","BHR",500,"2012"
"3730","BGD",10000,"2012"
"3731","BRB",2400,"2012"
"3732","BLR",12000,"2012"
"3733","BEL",NA,"2012"
"3734","BLZ",3800,"2012"
"3735","BEN",63000,"2012"
"3736","BTN",NA,"2012"
"3737","BOL",19000,"2012"
"3738","BIH",NA,"2012"
"3739","BWA",330000,"2012"
"3740","BRA",710000,"2012"
"3741","BRN",NA,"2012"
"3742","BGR",3300,"2012"
"3743","BFA",98000,"2012"
"3744","BDI",89000,"2012"
"3745","CPV",2500,"2012"
"3746","KHM",78000,"2012"
"3747","CMR",570000,"2012"
"3748","CAN",NA,"2012"
"3749","CAF",130000,"2012"
"3750","TCD",110000,"2012"
"3751","CHL",47000,"2012"
"3752","CHN",NA,"2012"
"3753","COL",110000,"2012"
"3754","COM",200,"2012"
"3755","COG",80000,"2012"
"3756","CRI",11000,"2012"
"3757","HRV",1200,"2012"
"3758","CUB",15000,"2012"
"3759","CYP",NA,"2012"
"3760","CZE",2200,"2012"
"3761","CIV",500000,"2012"
"3762","PRK",NA,"2012"
"3763","COD",420000,"2012"
"3764","DNK",NA,"2012"
"3765","DJI",9300,"2012"
"3766","DOM",72000,"2012"
"3767","ECU",28000,"2012"
"3768","EGY",7500,"2012"
"3769","SLV",24000,"2012"
"3770","GNQ",29000,"2012"
"3771","ERI",16000,"2012"
"3772","EST",NA,"2012"
"3773","ETH",700000,"2012"
"3774","FJI",500,"2012"
"3775","FIN",NA,"2012"
"3776","FRA",160000,"2012"
"3777","GAB",49000,"2012"
"3778","GMB",20000,"2012"
"3779","GEO",8700,"2012"
"3780","DEU",NA,"2012"
"3781","GHA",290000,"2012"
"3782","GRC",NA,"2012"
"3783","GTM",41000,"2012"
"3784","GIN",120000,"2012"
"3785","GNB",41000,"2012"
"3786","GUY",7100,"2012"
"3787","HTI",150000,"2012"
"3788","HND",23000,"2012"
"3789","HUN",NA,"2012"
"3790","ISL",NA,"2012"
"3791","IND",2100000,"2012"
"3792","IDN",570000,"2012"
"3793","IRN",65000,"2012"
"3794","IRL",5500,"2012"
"3795","ISR",NA,"2012"
"3796","ITA",130000,"2012"
"3797","JAM",29000,"2012"
"3798","JPN",NA,"2012"
"3799","JOR",500,"2012"
"3800","KAZ",18000,"2012"
"3801","KEN",1500000,"2012"
"3802","KWT",500,"2012"
"3803","KGZ",6400,"2012"
"3804","LAO",10000,"2012"
"3805","LVA",6600,"2012"
"3806","LBN",1800,"2012"
"3807","LSO",290000,"2012"
"3808","LBR",44000,"2012"
"3809","LTU",2500,"2012"
"3810","LUX",NA,"2012"
"3811","MDG",23000,"2012"
"3812","MWI",990000,"2012"
"3813","MYS",110000,"2012"
"3814","MDV",NA,"2012"
"3815","MLI",110000,"2012"
"3816","MLT",500,"2012"
"3817","MRT",13000,"2012"
"3818","MEX",190000,"2012"
"3819","MNG",500,"2012"
"3820","MNE",500,"2012"
"3821","MAR",20000,"2012"
"3822","MOZ",1800000,"2012"
"3823","MMR",230000,"2012"
"3824","NAM",210000,"2012"
"3825","NPL",36000,"2012"
"3826","NLD",22000,"2012"
"3827","NZL",NA,"2012"
"3828","NIC",9000,"2012"
"3829","NER",54000,"2012"
"3830","NGA",3100000,"2012"
"3831","NOR",NA,"2012"
"3832","OMN",NA,"2012"
"3833","PAK",88000,"2012"
"3834","PAN",18000,"2012"
"3835","PNG",41000,"2012"
"3836","PRY",17000,"2012"
"3837","PER",69000,"2012"
"3838","PHL",25000,"2012"
"3839","POL",NA,"2012"
"3840","PRT",NA,"2012"
"3841","QAT",100,"2012"
"3842","KOR",NA,"2012"
"3843","MDA",12000,"2012"
"3844","ROU",15000,"2012"
"3845","RUS",NA,"2012"
"3846","RWA",210000,"2012"
"3847","SAU",7400,"2012"
"3848","SEN",44000,"2012"
"3849","SRB",2100,"2012"
"3850","SLE",60000,"2012"
"3851","SGP",NA,"2012"
"3852","SVK",1000,"2012"
"3853","SVN",1000,"2012"
"3854","SOM",25000,"2012"
"3855","ZAF",6400000,"2012"
"3856","SSD",190000,"2012"
"3857","ESP",130000,"2012"
"3858","LKA",2400,"2012"
"3859","SDN",48000,"2012"
"3860","SUR",4400,"2012"
"3861","SWZ",200000,"2012"
"3862","SWE",9100,"2012"
"3863","CHE",NA,"2012"
"3864","SYR",NA,"2012"
"3865","TJK",12000,"2012"
"3866","THA",490000,"2012"
"3867","MKD",500,"2012"
"3868","TLS",NA,"2012"
"3869","TGO",110000,"2012"
"3870","TTO",10000,"2012"
"3871","TUN",2100,"2012"
"3872","TUR",NA,"2012"
"3873","TKM",NA,"2012"
"3874","UGA",1300000,"2012"
"3875","UKR",210000,"2012"
"3876","ARE",NA,"2012"
"3877","GBR",NA,"2012"
"3878","TZA",1300000,"2012"
"3879","USA",NA,"2012"
"3880","URY",11000,"2012"
"3881","UZB",NA,"2012"
"3882","VEN",110000,"2012"
"3883","VNM",240000,"2012"
"3884","YEM",7400,"2012"
"3885","ZMB",1100000,"2012"
"3886","ZWE",1300000,"2012"
"3887","Total",34300000,"2012"
"3888","AFG",5800,"2013"
"3889","ALB",1200,"2013"
"3890","DZA",11000,"2013"
"3891","AGO",250000,"2013"
"3892","ARG",110000,"2013"
"3893","ARM",3100,"2013"
"3894","AUS",23000,"2013"
"3895","AUT",NA,"2013"
"3896","AZE",7600,"2013"
"3897","BHS",7600,"2013"
"3898","BHR",500,"2013"
"3899","BGD",11000,"2013"
"3900","BRB",2400,"2013"
"3901","BLR",14000,"2013"
"3902","BEL",NA,"2013"
"3903","BLZ",4000,"2013"
"3904","BEN",64000,"2013"
"3905","BTN",NA,"2013"
"3906","BOL",18000,"2013"
"3907","BIH",NA,"2013"
"3908","BWA",340000,"2013"
"3909","BRA",740000,"2013"
"3910","BRN",NA,"2013"
"3911","BGR",3400,"2013"
"3912","BFA",97000,"2013"
"3913","BDI",88000,"2013"
"3914","CPV",2600,"2013"
"3915","KHM",76000,"2013"
"3916","CMR",570000,"2013"
"3917","CAN",NA,"2013"
"3918","CAF",130000,"2013"
"3919","TCD",110000,"2013"
"3920","CHL",50000,"2013"
"3921","CHN",NA,"2013"
"3922","COL",120000,"2013"
"3923","COM",200,"2013"
"3924","COG",82000,"2013"
"3925","CRI",12000,"2013"
"3926","HRV",1300,"2013"
"3927","CUB",17000,"2013"
"3928","CYP",NA,"2013"
"3929","CZE",2500,"2013"
"3930","CIV",490000,"2013"
"3931","PRK",NA,"2013"
"3932","COD",400000,"2013"
"3933","DNK",NA,"2013"
"3934","DJI",9100,"2013"
"3935","DOM",70000,"2013"
"3936","ECU",29000,"2013"
"3937","EGY",8300,"2013"
"3938","SLV",24000,"2013"
"3939","GNQ",31000,"2013"
"3940","ERI",15000,"2013"
"3941","EST",NA,"2013"
"3942","ETH",700000,"2013"
"3943","FJI",1000,"2013"
"3944","FIN",NA,"2013"
"3945","FRA",170000,"2013"
"3946","GAB",48000,"2013"
"3947","GMB",20000,"2013"
"3948","GEO",9400,"2013"
"3949","DEU",NA,"2013"
"3950","GHA",290000,"2013"
"3951","GRC",NA,"2013"
"3952","GTM",43000,"2013"
"3953","GIN",120000,"2013"
"3954","GNB",40000,"2013"
"3955","GUY",7400,"2013"
"3956","HTI",150000,"2013"
"3957","HND",22000,"2013"
"3958","HUN",NA,"2013"
"3959","ISL",NA,"2013"
"3960","IND",2100000,"2013"
"3961","IDN",590000,"2013"
"3962","IRN",65000,"2013"
"3963","IRL",5700,"2013"
"3964","ISR",NA,"2013"
"3965","ITA",130000,"2013"
"3966","JAM",30000,"2013"
"3967","JPN",NA,"2013"
"3968","JOR",500,"2013"
"3969","KAZ",20000,"2013"
"3970","KEN",1500000,"2013"
"3971","KWT",500,"2013"
"3972","KGZ",7000,"2013"
"3973","LAO",11000,"2013"
"3974","LVA",6500,"2013"
"3975","LBN",2000,"2013"
"3976","LSO",310000,"2013"
"3977","LBR",44000,"2013"
"3978","LTU",2600,"2013"
"3979","LUX",NA,"2013"
"3980","MDG",24000,"2013"
"3981","MWI",1000000,"2013"
"3982","MYS",110000,"2013"
"3983","MDV",NA,"2013"
"3984","MLI",110000,"2013"
"3985","MLT",500,"2013"
"3986","MRT",13000,"2013"
"3987","MEX",200000,"2013"
"3988","MNG",500,"2013"
"3989","MNE",500,"2013"
"3990","MAR",21000,"2013"
"3991","MOZ",1800000,"2013"
"3992","MMR",230000,"2013"
"3993","NAM",220000,"2013"
"3994","NPL",35000,"2013"
"3995","NLD",22000,"2013"
"3996","NZL",NA,"2013"
"3997","NIC",8900,"2013"
"3998","NER",52000,"2013"
"3999","NGA",3100000,"2013"
"4000","NOR",NA,"2013"
"4001","OMN",NA,"2013"
"4002","PAK",99000,"2013"
"4003","PAN",19000,"2013"
"4004","PNG",42000,"2013"
"4005","PRY",17000,"2013"
"4006","PER",69000,"2013"
"4007","PHL",31000,"2013"
"4008","POL",NA,"2013"
"4009","PRT",NA,"2013"
"4010","QAT",100,"2013"
"4011","KOR",NA,"2013"
"4012","MDA",13000,"2013"
"4013","ROU",15000,"2013"
"4014","RUS",NA,"2013"
"4015","RWA",220000,"2013"
"4016","SAU",7600,"2013"
"4017","SEN",44000,"2013"
"4018","SRB",2200,"2013"
"4019","SLE",62000,"2013"
"4020","SGP",NA,"2013"
"4021","SVK",1000,"2013"
"4022","SVN",1000,"2013"
"4023","SOM",25000,"2013"
"4024","ZAF",6600000,"2013"
"4025","SSD",200000,"2013"
"4026","ESP",140000,"2013"
"4027","LKA",2800,"2013"
"4028","SDN",50000,"2013"
"4029","SUR",4500,"2013"
"4030","SWZ",200000,"2013"
"4031","SWE",9600,"2013"
"4032","CHE",NA,"2013"
"4033","SYR",NA,"2013"
"4034","TJK",13000,"2013"
"4035","THA",480000,"2013"
"4036","MKD",500,"2013"
"4037","TLS",NA,"2013"
"4038","TGO",110000,"2013"
"4039","TTO",11000,"2013"
"4040","TUN",2300,"2013"
"4041","TUR",NA,"2013"
"4042","TKM",NA,"2013"
"4043","UGA",1400000,"2013"
"4044","UKR",220000,"2013"
"4045","ARE",NA,"2013"
"4046","GBR",NA,"2013"
"4047","TZA",1300000,"2013"
"4048","USA",NA,"2013"
"4049","URY",12000,"2013"
"4050","UZB",NA,"2013"
"4051","VEN",110000,"2013"
"4052","VNM",240000,"2013"
"4053","YEM",7900,"2013"
"4054","ZMB",1100000,"2013"
"4055","ZWE",1300000,"2013"
"4056","Total",34900000,"2013"
"4057","AFG",6400,"2014"
"4058","ALB",1300,"2014"
"4059","DZA",11000,"2014"
"4060","AGO",260000,"2014"
"4061","ARG",110000,"2014"
"4062","ARM",3100,"2014"
"4063","AUS",24000,"2014"
"4064","AUT",NA,"2014"
"4065","AZE",8100,"2014"
"4066","BHS",7800,"2014"
"4067","BHR",500,"2014"
"4068","BGD",11000,"2014"
"4069","BRB",2500,"2014"
"4070","BLR",16000,"2014"
"4071","BEL",NA,"2014"
"4072","BLZ",4100,"2014"
"4073","BEN",65000,"2014"
"4074","BTN",NA,"2014"
"4075","BOL",18000,"2014"
"4076","BIH",NA,"2014"
"4077","BWA",350000,"2014"
"4078","BRA",770000,"2014"
"4079","BRN",NA,"2014"
"4080","BGR",3400,"2014"
"4081","BFA",96000,"2014"
"4082","BDI",86000,"2014"
"4083","CPV",2600,"2014"
"4084","KHM",74000,"2014"
"4085","CMR",570000,"2014"
"4086","CAN",NA,"2014"
"4087","CAF",130000,"2014"
"4088","TCD",110000,"2014"
"4089","CHL",54000,"2014"
"4090","CHN",NA,"2014"
"4091","COL",120000,"2014"
"4092","COM",200,"2014"
"4093","COG",85000,"2014"
"4094","CRI",12000,"2014"
"4095","HRV",1300,"2014"
"4096","CUB",19000,"2014"
"4097","CYP",NA,"2014"
"4098","CZE",2700,"2014"
"4099","CIV",480000,"2014"
"4100","PRK",NA,"2014"
"4101","COD",390000,"2014"
"4102","DNK",NA,"2014"
"4103","DJI",8900,"2014"
"4104","DOM",69000,"2014"
"4105","ECU",30000,"2014"
"4106","EGY",9200,"2014"
"4107","SLV",24000,"2014"
"4108","GNQ",32000,"2014"
"4109","ERI",15000,"2014"
"4110","EST",NA,"2014"
"4111","ETH",700000,"2014"
"4112","FJI",1000,"2014"
"4113","FIN",NA,"2014"
"4114","FRA",170000,"2014"
"4115","GAB",48000,"2014"
"4116","GMB",20000,"2014"
"4117","GEO",10000,"2014"
"4118","DEU",NA,"2014"
"4119","GHA",290000,"2014"
"4120","GRC",NA,"2014"
"4121","GTM",44000,"2014"
"4122","GIN",120000,"2014"
"4123","GNB",39000,"2014"
"4124","GUY",7800,"2014"
"4125","HTI",150000,"2014"
"4126","HND",22000,"2014"
"4127","HUN",NA,"2014"
"4128","ISL",NA,"2014"
"4129","IND",2100000,"2014"
"4130","IDN",600000,"2014"
"4131","IRN",66000,"2014"
"4132","IRL",5800,"2014"
"4133","ISR",NA,"2014"
"4134","ITA",130000,"2014"
"4135","JAM",30000,"2014"
"4136","JPN",NA,"2014"
"4137","JOR",500,"2014"
"4138","KAZ",22000,"2014"
"4139","KEN",1600000,"2014"
"4140","KWT",500,"2014"
"4141","KGZ",7500,"2014"
"4142","LAO",11000,"2014"
"4143","LVA",6500,"2014"
"4144","LBN",2100,"2014"
"4145","LSO",310000,"2014"
"4146","LBR",44000,"2014"
"4147","LTU",2700,"2014"
"4148","LUX",NA,"2014"
"4149","MDG",26000,"2014"
"4150","MWI",1000000,"2014"
"4151","MYS",100000,"2014"
"4152","MDV",NA,"2014"
"4153","MLI",110000,"2014"
"4154","MLT",500,"2014"
"4155","MRT",12000,"2014"
"4156","MEX",210000,"2014"
"4157","MNG",500,"2014"
"4158","MNE",500,"2014"
"4159","MAR",21000,"2014"
"4160","MOZ",1800000,"2014"
"4161","MMR",230000,"2014"
"4162","NAM",230000,"2014"
"4163","NPL",34000,"2014"
"4164","NLD",23000,"2014"
"4165","NZL",NA,"2014"
"4166","NIC",8900,"2014"
"4167","NER",51000,"2014"
"4168","NGA",3100000,"2014"
"4169","NOR",NA,"2014"
"4170","OMN",NA,"2014"
"4171","PAK",110000,"2014"
"4172","PAN",19000,"2014"
"4173","PNG",43000,"2014"
"4174","PRY",18000,"2014"
"4175","PER",70000,"2014"
"4176","PHL",38000,"2014"
"4177","POL",NA,"2014"
"4178","PRT",NA,"2014"
"4179","QAT",100,"2014"
"4180","KOR",NA,"2014"
"4181","MDA",14000,"2014"
"4182","ROU",15000,"2014"
"4183","RUS",NA,"2014"
"4184","RWA",220000,"2014"
"4185","SAU",7800,"2014"
"4186","SEN",43000,"2014"
"4187","SRB",2400,"2014"
"4188","SLE",64000,"2014"
"4189","SGP",NA,"2014"
"4190","SVK",1000,"2014"
"4191","SVN",1000,"2014"
"4192","SOM",24000,"2014"
"4193","ZAF",6800000,"2014"
"4194","SSD",200000,"2014"
"4195","ESP",140000,"2014"
"4196","LKA",3100,"2014"
"4197","SDN",52000,"2014"
"4198","SUR",4600,"2014"
"4199","SWZ",210000,"2014"
"4200","SWE",10000,"2014"
"4201","CHE",NA,"2014"
"4202","SYR",NA,"2014"
"4203","TJK",13000,"2014"
"4204","THA",470000,"2014"
"4205","MKD",500,"2014"
"4206","TLS",NA,"2014"
"4207","TGO",100000,"2014"
"4208","TTO",11000,"2014"
"4209","TUN",2500,"2014"
"4210","TUR",NA,"2014"
"4211","TKM",NA,"2014"
"4212","UGA",1400000,"2014"
"4213","UKR",220000,"2014"
"4214","ARE",NA,"2014"
"4215","GBR",NA,"2014"
"4216","TZA",1300000,"2014"
"4217","USA",NA,"2014"
"4218","URY",12000,"2014"
"4219","UZB",NA,"2014"
"4220","VEN",110000,"2014"
"4221","VNM",250000,"2014"
"4222","YEM",8600,"2014"
"4223","ZMB",1200000,"2014"
"4224","ZWE",1300000,"2014"
"4225","Total",35500000,"2014"
"4226","AFG",6900,"2015"
"4227","ALB",1500,"2015"
"4228","DZA",12000,"2015"
"4229","AGO",270000,"2015"
"4230","ARG",110000,"2015"
"4231","ARM",3200,"2015"
"4232","AUS",24000,"2015"
"4233","AUT",NA,"2015"
"4234","AZE",8700,"2015"
"4235","BHS",8000,"2015"
"4236","BHR",500,"2015"
"4237","BGD",11000,"2015"
"4238","BRB",2600,"2015"
"4239","BLR",18000,"2015"
"4240","BEL",NA,"2015"
"4241","BLZ",4200,"2015"
"4242","BEN",66000,"2015"
"4243","BTN",NA,"2015"
"4244","BOL",18000,"2015"
"4245","BIH",NA,"2015"
"4246","BWA",350000,"2015"
"4247","BRA",800000,"2015"
"4248","BRN",NA,"2015"
"4249","BGR",3400,"2015"
"4250","BFA",95000,"2015"
"4251","BDI",85000,"2015"
"4252","CPV",2700,"2015"
"4253","KHM",73000,"2015"
"4254","CMR",560000,"2015"
"4255","CAN",NA,"2015"
"4256","CAF",130000,"2015"
"4257","TCD",110000,"2015"
"4258","CHL",58000,"2015"
"4259","CHN",NA,"2015"
"4260","COL",120000,"2015"
"4261","COM",200,"2015"
"4262","COG",87000,"2015"
"4263","CRI",13000,"2015"
"4264","HRV",1400,"2015"
"4265","CUB",22000,"2015"
"4266","CYP",NA,"2015"
"4267","CZE",3000,"2015"
"4268","CIV",470000,"2015"
"4269","PRK",NA,"2015"
"4270","COD",380000,"2015"
"4271","DNK",NA,"2015"
"4272","DJI",8700,"2015"
"4273","DOM",68000,"2015"
"4274","ECU",31000,"2015"
"4275","EGY",10000,"2015"
"4276","SLV",24000,"2015"
"4277","GNQ",34000,"2015"
"4278","ERI",15000,"2015"
"4279","EST",NA,"2015"
"4280","ETH",710000,"2015"
"4281","FJI",1000,"2015"
"4282","FIN",NA,"2015"
"4283","FRA",180000,"2015"
"4284","GAB",48000,"2015"
"4285","GMB",21000,"2015"
"4286","GEO",11000,"2015"
"4287","DEU",NA,"2015"
"4288","GHA",290000,"2015"
"4289","GRC",NA,"2015"
"4290","GTM",45000,"2015"
"4291","GIN",120000,"2015"
"4292","GNB",38000,"2015"
"4293","GUY",8100,"2015"
"4294","HTI",150000,"2015"
"4295","HND",22000,"2015"
"4296","HUN",NA,"2015"
"4297","ISL",NA,"2015"
"4298","IND",2100000,"2015"
"4299","IDN",610000,"2015"
"4300","IRN",66000,"2015"
"4301","IRL",6000,"2015"
"4302","ISR",NA,"2015"
"4303","ITA",130000,"2015"
"4304","JAM",30000,"2015"
"4305","JPN",NA,"2015"
"4306","JOR",500,"2015"
"4307","KAZ",24000,"2015"
"4308","KEN",1600000,"2015"
"4309","KWT",500,"2015"
"4310","KGZ",8000,"2015"
"4311","LAO",11000,"2015"
"4312","LVA",6500,"2015"
"4313","LBN",2200,"2015"
"4314","LSO",320000,"2015"
"4315","LBR",43000,"2015"
"4316","LTU",2800,"2015"
"4317","LUX",NA,"2015"
"4318","MDG",28000,"2015"
"4319","MWI",1000000,"2015"
"4320","MYS",99000,"2015"
"4321","MDV",NA,"2015"
"4322","MLI",110000,"2015"
"4323","MLT",500,"2015"
"4324","MRT",12000,"2015"
"4325","MEX",210000,"2015"
"4326","MNG",500,"2015"
"4327","MNE",500,"2015"
"4328","MAR",22000,"2015"
"4329","MOZ",1800000,"2015"
"4330","MMR",230000,"2015"
"4331","NAM",230000,"2015"
"4332","NPL",33000,"2015"
"4333","NLD",23000,"2015"
"4334","NZL",NA,"2015"
"4335","NIC",8900,"2015"
"4336","NER",49000,"2015"
"4337","NGA",3200000,"2015"
"4338","NOR",NA,"2015"
"4339","OMN",NA,"2015"
"4340","PAK",120000,"2015"
"4341","PAN",20000,"2015"
"4342","PNG",44000,"2015"
"4343","PRY",18000,"2015"
"4344","PER",70000,"2015"
"4345","PHL",47000,"2015"
"4346","POL",NA,"2015"
"4347","PRT",NA,"2015"
"4348","QAT",100,"2015"
"4349","KOR",NA,"2015"
"4350","MDA",15000,"2015"
"4351","ROU",16000,"2015"
"4352","RUS",NA,"2015"
"4353","RWA",220000,"2015"
"4354","SAU",8000,"2015"
"4355","SEN",42000,"2015"
"4356","SRB",2500,"2015"
"4357","SLE",66000,"2015"
"4358","SGP",NA,"2015"
"4359","SVK",1000,"2015"
"4360","SVN",1000,"2015"
"4361","SOM",24000,"2015"
"4362","ZAF",6900000,"2015"
"4363","SSD",200000,"2015"
"4364","ESP",140000,"2015"
"4365","LKA",3600,"2015"
"4366","SDN",54000,"2015"
"4367","SUR",4800,"2015"
"4368","SWZ",210000,"2015"
"4369","SWE",11000,"2015"
"4370","CHE",NA,"2015"
"4371","SYR",NA,"2015"
"4372","TJK",13000,"2015"
"4373","THA",460000,"2015"
"4374","MKD",500,"2015"
"4375","TLS",NA,"2015"
"4376","TGO",100000,"2015"
"4377","TTO",11000,"2015"
"4378","TUN",2700,"2015"
"4379","TUR",NA,"2015"
"4380","TKM",NA,"2015"
"4381","UGA",1400000,"2015"
"4382","UKR",230000,"2015"
"4383","ARE",NA,"2015"
"4384","GBR",NA,"2015"
"4385","TZA",1400000,"2015"
"4386","USA",NA,"2015"
"4387","URY",12000,"2015"
"4388","UZB",NA,"2015"
"4389","VEN",120000,"2015"
"4390","VNM",250000,"2015"
"4391","YEM",9200,"2015"
"4392","ZMB",1200000,"2015"
"4393","ZWE",1300000,"2015"
"4394","Total",36100000,"2015"
"4395","AFG",7500,"2016"
"4396","ALB",1700,"2016"
"4397","DZA",13000,"2016"
"4398","AGO",280000,"2016"
"4399","ARG",120000,"2016"
"4400","ARM",3300,"2016"
"4401","AUS",25000,"2016"
"4402","AUT",NA,"2016"
"4403","AZE",9200,"2016"
"4404","BHS",8200,"2016"
"4405","BHR",500,"2016"
"4406","BGD",12000,"2016"
"4407","BRB",2600,"2016"
"4408","BLR",19000,"2016"
"4409","BEL",NA,"2016"
"4410","BLZ",4300,"2016"
"4411","BEN",67000,"2016"
"4412","BTN",NA,"2016"
"4413","BOL",19000,"2016"
"4414","BIH",NA,"2016"
"4415","BWA",360000,"2016"
"4416","BRA",830000,"2016"
"4417","BRN",NA,"2016"
"4418","BGR",3500,"2016"
"4419","BFA",95000,"2016"
"4420","BDI",84000,"2016"
"4421","CPV",2800,"2016"
"4422","KHM",71000,"2016"
"4423","CMR",560000,"2016"
"4424","CAN",NA,"2016"
"4425","CAF",130000,"2016"
"4426","TCD",110000,"2016"
"4427","CHL",61000,"2016"
"4428","CHN",NA,"2016"
"4429","COL",120000,"2016"
"4430","COM",200,"2016"
"4431","COG",91000,"2016"
"4432","CRI",13000,"2016"
"4433","HRV",1500,"2016"
"4434","CUB",25000,"2016"
"4435","CYP",NA,"2016"
"4436","CZE",3400,"2016"
"4437","CIV",460000,"2016"
"4438","PRK",NA,"2016"
"4439","COD",370000,"2016"
"4440","DNK",NA,"2016"
"4441","DJI",8600,"2016"
"4442","DOM",67000,"2016"
"4443","ECU",33000,"2016"
"4444","EGY",11000,"2016"
"4445","SLV",24000,"2016"
"4446","GNQ",35000,"2016"
"4447","ERI",15000,"2016"
"4448","EST",NA,"2016"
"4449","ETH",710000,"2016"
"4450","FJI",1000,"2016"
"4451","FIN",NA,"2016"
"4452","FRA",180000,"2016"
"4453","GAB",48000,"2016"
"4454","GMB",20000,"2016"
"4455","GEO",12000,"2016"
